icao,name,municipality,iso_country,type,latitude_deg,longitude_deg
34GA,Cobb General Hospital Heliport,Austell,US,heliport,33.857208,-84.606677
34IA,Beck Airport,Russell,US,small_airport,40.997189,-93.155608
34ID,Freeman Creek Airport,Cavendish,US,small_airport,46.570368,-116.341918
34II,Burk Personal Use Airport,Anderson,US,small_airport,40.050816,-85.602318
34IL,G. Bray Airport,Lewistown,US,small_airport,40.361545,-90.109849
34IS,Jim Wehrli Memorial Airport,Marseilles,US,small_airport,41.444801330566406,-88.7166976928711
34JY,Borgata Casino Heliport,Atlantic City,US,heliport,39.379958,-74.432242
34KS,St Joseph Heliport,Wichita,US,heliport,37.67169952392578,-97.29119873046875
34KY,Lone Pine Aerodrome,Auburn,US,small_airport,36.912498474121094,-86.78279876708984
34LA,Swamp Smith Airport,DeRidder,US,small_airport,30.772236,-93.271465
34LL,Il Dept of Corrections/Lawrence County Heliport,Sumner,US,heliport,38.7282981873,-87.90809631350001
34MA,Crowhurst Heliport,Manchester-By-The Sea,US,heliport,42.57630157470703,-70.73889923095703
34MI,De Witt Property Airport,Spring Lake,US,small_airport,43.10029983520508,-86.22339630126953
34MO,Cyanamid-Hannibal Heliport,Hannibal,US,heliport,39.83250045776367,-91.44020080566406
34MS,Colle Field,Gautier,US,small_airport,30.473800659179688,-88.69619750976562
34MT,Crazy Mountain Ranch Heliport,Clyde Park,US,heliport,45.89915,-110.469988
34NC,Carolinas Medical Center Heliport,Charlotte,US,heliport,35.204368,-80.838466
34ND,Plath Farms Airport,Davenport,US,small_airport,46.705694,-97.157035
34NE,Evans Ranch Airport,North Platte,US,small_airport,41.2239,-100.934998
34NH,Stone Song Heliport,Milford,US,heliport,42.814701080322266,-71.66110229492188
34NK,CHS Lockport Heliport,Lockport,US,heliport,43.148652,-78.708077
34NY,Horizon Air Airport,Waterloo,US,small_airport,42.980774,-76.930488
34OH,Arend Airport,Mark Center,US,small_airport,41.25699996948242,-84.6416015625
34OI,Mohican Air Park,Lakeville,US,small_airport,40.6945,-82.117897
34OR,Providence Medical Center Heliport,Portland,US,heliport,45.528198,-122.612
34PN,Fox Field,Newport,US,small_airport,40.485556,-77.220556
34PS,Kalahari Heliport,Pocono Manor,US,heliport,41.097967,-75.387404
34SC,Toms Creek Airport,Kingstree,US,small_airport,33.771833,-79.96625
34TE,Bee Creek Airport,Maypearl,US,small_airport,32.23210144042969,-97.00859832763672
34TN,Livingston Hospital Heliport,Livingston,US,heliport,36.383848,-85.328069
34TS,Canyon Lake Airport,Canyon Lake,US,small_airport,29.915800094604492,-98.24749755859375
34TX,Buckmaster Heliport,Weatherford,US,heliport,32.631026,-97.79053
34VA,Loudoun Hospital Center Heliport,Leesburg,US,heliport,39.07720184326172,-77.47640228271484
34WA,Orbit Heliport,Washougal,US,heliport,45.567901611328125,-122.31900024414062
34WI,Thiessen Field,Baraboo,US,small_airport,43.417758,-89.766201
34XA,Dell Childrens North Hospital Heliport,Austin,US,heliport,30.485456,-97.800944
34XS,Flying Hare Field Airport,Conroe,US,small_airport,30.391944,-95.538611
35AL,Silcox Memorial Heliport,Citronelle,US,heliport,31.089605,-88.245089
35CA,Los Angeles County/USC Medical Center Heliport,Los Angeles,US,heliport,34.057766,-118.208096
35CO,Lone Tree Ranch Airport,Punkin Center,US,small_airport,38.886555,-103.812561
35FA,Rimes Lakecrest Airport,Cross Creek,US,small_airport,29.467899322509766,-82.15879821777344
35FD,Rush Airport,Trenton,US,small_airport,29.69230079650879,-82.72920227050781
35FL,St Vincent's Medical Center Heliport,Jacksonville,US,heliport,30.308245,-81.690613
35GA,Buford Precinct Heliport,Buford,US,heliport,34.097900390625,-84.01239776611328
35IA,Frazier Airport,DeWitt,US,small_airport,41.848318,-90.595572
35ID,Bluebird Airport,Salmon,US,small_airport,44.923832,-113.966316
35IL,7th Heaven Airport,La Moille,US,small_airport,41.534065,-89.204532
35IN,Ellison Airport,Tipton,US,small_airport,40.294498443603516,-85.94249725341797
35IS,Enoch Airport,Findlay,US,small_airport,39.52840042114258,-88.76399993896484
35JY,Cyber Density Balloon Spot Balloonport,Belle Mead,US,balloonport,40.434427,-74.634626
35KY,Welcome Field,Franklin,US,small_airport,36.711504,-86.636038
35LA,Ms Pats Airport,Abbeville,US,small_airport,29.97450065612793,-92.17610168457031
35LL,Crawford Memorial Hospital Heliport,Robinson,US,heliport,39.015899658203125,-87.75
35LS,The Bluffs Heliport,St Francisville,US,heliport,30.8031005859375,-91.24490356445312
35MA,Idlewide Heliport,Beverly,US,heliport,42.55799865722656,-70.8125991821289
35ME,Matinicus Island Airport,Matinicus Island,US,small_airport,43.871338,-68.893504
35MN,Wipline Airport,Inver Grove Heights,US,small_airport,44.81549835205078,-93.01349639892578
35MO,Camp Clark Army Heliport,Nevada,US,heliport,37.81669998168945,-94.30020141601562
35MT,Haynes Ranch Airport,Billings,US,small_airport,45.861717,-108.646765
35MU,AE 146 Pike County Heliport,Louisiana,US,heliport,39.414878,-91.098633
35NC,Johnston Airport,Mooresville,US,small_airport,35.538299560546875,-80.75140380859375
35NE,Shelburnes Airport,Ogallala,US,small_airport,41.051802,-101.806364
35NH,Cobbetts Pond Seaplane Base,Windham,US,seaplane_base,42.806914,-71.275853
35NJ,Mid-State Heliport,Somerville,US,heliport,40.600399017333984,-75.71939849853516
35NK,Tiger Paw Aerodrome,Lyndonville,US,small_airport,43.367099,-78.414026
35NR,Friendship Field,Mars Hill,US,small_airport,35.830545,-82.519312
35OH,Gainey Heliport,Massillon,US,heliport,40.81869888305664,-81.52369689941406
35OI,Fawcett Center For Tomorrow Heliport,Columbus,US,heliport,40.01060104370117,-83.018798828125
35OL,Henderson Farm Airport,Mooreland,US,small_airport,36.63309860229492,-99.15119934082031
35SC,Kershaw Health Medical Center Heliport,Camden,US,heliport,34.253527,-80.59154
35TA,Texas Health Presbyterian Hospital Plano Heliport,Plano,US,heliport,33.0434989929,-96.83719635010002
35TN,DeKalb Community Hospital Heliport,Smithville,US,heliport,35.960944,-85.830211
35TX,Flying B Ranch Airstrip,Abilene,US,small_airport,32.483972,-99.825912
35VA,Community Memorial Hospital Heliport,South Hill,US,heliport,36.751347,-78.104767
35WA,Fisher Ranch Airport,Washtucna,US,small_airport,46.747883,-118.419139
35WI,Barker Strip,East Troy,US,small_airport,42.745601654052734,-88.4375991821289
35XA,Rcade Ranch Airport,Livingston,US,small_airport,30.834058,-94.941683
35XS,Nocona General Hospital Heliport,Nocona,US,heliport,33.778492,-97.73256
36AA,W. M. Thomas Pad Heliport,Sawyerville,US,heliport,32.716836,-87.749524
36AK,Flyway Farm Airstrip,Wasilla,US,small_airport,61.346437,-150.069781
36AL,Hidden Springs Airpark,Ozark,US,small_airport,31.491973,-85.534407
36AR,David Stanley Memorial Airport,Gregory,US,small_airport,35.20640182495117,-91.31890106201172
36CA,Stone Land County Airport,Stratford,US,small_airport,36.131900787353516,-119.98600006103516
36CL,Tri-City Hospital Heliport,Oceanside,US,heliport,33.185298919677734,-117.29100036621094
36CO,Fat Chance Airport,Peyton,US,small_airport,39.10609817504883,-104.54399871826172
36FA,Orlando Helicopter Adventures Heliport,Kissimmee,US,heliport,28.333457,-81.487765
36FD,Bay Helicopters Heliport,Panama City,US,heliport,30.19379997253418,-85.66130065917969
36FL,Mease Countryside Hospital Heliport,Safety Harbor,US,heliport,28.0428,-82.707377
36GA,Lola Landing Airport,Conyers,US,small_airport,33.72423,-83.97608
36ID,Dorothy Roeber Memorial Heliport,Atlanta,US,heliport,43.8072,-115.1308
36II,Newby Landing Airport,Brownsburg,US,small_airport,39.84120178222656,-86.34860229492188
36IL,Batchtown Heliport,Batchtown,US,heliport,39.033353,-90.666094
36IN,Peterson Ultralightport,North Liberty,US,small_airport,41.53620147705078,-86.44390106201172
36IS,Gillen Airport,Monmouth,US,small_airport,40.92639923095703,-90.731201171875
36KS,White Farms Airport,Galesburg,US,small_airport,37.4748,-95.343597
36KY,Arnolds Airport,Springfield,US,small_airport,37.655601501464844,-85.15380096435547
36LA,Lafayette Training Center - Cusa Heliport,Lafayette,US,heliport,30.165800094599998,-92.05870056150002
36LL,Calhoun Medical Center Heliport,Hardin,US,heliport,39.15890121459961,-90.62220001220703
36MA,Beth Israel Deaconess Medical Center Heliport,Boston,US,heliport,42.338161,-71.109107
36ME,Camden Seaplane Base,Camden,US,seaplane_base,44.258154,-69.124372
36MO,Harrison Private Airport,Rolla,US,small_airport,37.85279846191406,-91.64679718017578
36MT,16 Ranch Airport,Grass Range,US,small_airport,46.800765,-108.811458
36NE,Frevert Airstrip,Wausa,US,small_airport,42.51412,-97.581071
36NH,Long Pond Landing Heliport,Pelham,US,heliport,42.700801849365234,-71.37110137939453
36NJ,Colliers Mills Heliport,Cassville,US,heliport,40.06340026855469,-74.44129943847656
36NR,ECU Health Roanoke Chowan Heliport,Ahoskie,US,heliport,36.284621,-76.995537
36OH,Wright's Field,Conesville,US,small_airport,40.19029998779297,-81.9739990234375
36OI,Verhoff Airport,Continental,US,small_airport,41.07310104370117,-84.21269989013672
36OK,Jones Air Park,Tecumseh,US,small_airport,35.272300720214844,-96.88169860839844
36OR,Jasper Ridge Airstrip,Jasper,US,small_airport,44.003619,-122.880642
36PA,Episcopal Hospital Heliport,Philadelphia,US,heliport,39.9901008605957,-75.13050079345703
36PN,Us Army Reserve Center Heliport,Edgemont,US,heliport,39.966800689697266,-75.45240020751953
36TA,G W Heliport,San Antonio,US,heliport,29.553191,-98.492577
36TE,Houston Police Department Northwest Heliport,Houston,US,heliport,29.857422,-95.539819
36TN,Ruckman Field,Clarksville,US,small_airport,36.471847,-87.135674
36TS,4BH Heliport,Georgetown,US,heliport,30.71691,-97.77673
36TT,Skyview 360 Airport,Round Mountain,US,small_airport,30.486922,-98.485287
36UT,Park City Regional Medical Center Heliport,Park City,US,heliport,40.687822,-111.470627
36VA,Carilion Westlake Center Heliport,Hardy,US,heliport,37.115957,-79.718
36VT,North Hero Passage Seaplane Base,North Hero,US,seaplane_base,44.854722,-73.285556
36WI,Holland Air Park,Holmen,US,small_airport,44.03219985961914,-91.29959869384766
36XS,Mill Iron Ranch South Airport,Wellington,US,small_airport,34.897,-100.11789
37AL,Veterans Heliport,Pell City,US,heliport,33.603568,-86.302934
37AZ,Sarita Airport,Coolidge,US,small_airport,32.93560028076172,-111.48500061035156
37CA,Billy Joe Airport,Temecula,US,small_airport,33.50699996948242,-117.07099914550781
37CL,Lyall-Roberts Airport,Pauma Valley,US,small_airport,33.324501,-116.989998
37CO,Ash Mesa Heliport,Olathe,US,heliport,38.56719970703125,-107.99600219726562
37FA,Advent Health Orlando Heliport,Orlando,US,heliport,28.575654,-81.368268
37FL,Flying Harness Farms Airport,Bell,US,small_airport,29.718599319458008,-82.84459686279297
OH71,Troy Skypark Airport,Troy,US,small_airport,39.990898,-84.2705
37IA,Nemo Field,DeWitt,US,small_airport,41.849665,-90.477352
37ID,Hungry Ridge Ranch Airport,Grangeville,US,small_airport,45.782647,-115.938002
37II,Winn Field,Culver,US,small_airport,41.17559814453125,-86.37359619140625
37IL,Minder Airport,Lincoln,US,small_airport,40.133399963378906,-89.32510375976562
37IN,Felix Airport,Stockwell,US,small_airport,40.29169845581055,-86.7802963256836
37IS,Hilbert Airport,Marengo,US,small_airport,42.33219909667969,-88.60559844970703
37KY,University of Kentucky Hospital Heliport,Lexington,US,heliport,38.030586,-84.508214
37LA,Wayne Brown Airport,Clayton,US,small_airport,31.727699279785156,-91.58290100097656
37LL,Dale Curten Farm Airport,Modoc,US,small_airport,38.04779815673828,-89.99710083007812
37LS,Vortex 2 Heliport,New Iberia,US,heliport,30.03019905090332,-91.87210083007812
37MA,Hanson Heliport,Wilbraham,US,heliport,42.122778,-72.423611
37MI,Handleman Sky Ranch Airport,Oxford,US,small_airport,42.85279846191406,-83.22769927978516
37MO,Mayes Homestead Airport,Polo,US,small_airport,39.57500076293945,-94.18360137939453
37MS,P2 Landing Airport,Clinton,US,small_airport,32.389828,-90.350779
37NC,Valdese General Hospital Heliport,Valdese,US,heliport,35.74810028076172,-81.52249908447266
37ND,Sunset Strip,Dunn Center,US,small_airport,47.231998443603516,-102.50900268554688
37NE,Watermeier Airport,Burr,US,small_airport,40.6077995300293,-96.30780029296875
37NH,Hooksett's Seaplane Landing,Hooksett,US,seaplane_base,43.085833,-71.466944
37NJ,Deepwater Heliport,Deepwater,US,heliport,39.697601318359375,-75.49490356445312
37NR,AMC Mountain Area Medical Airlift Heliport,Franklin,US,heliport,35.194196,-83.359939
37NY,Cuba Memorial Hospital Heliport,Cuba,US,heliport,42.2209014893,-78.26640319820001
37OH,Southwest General Hospital Heliport,Middleburg Heights,US,heliport,41.371141,-81.831367
37OK,Mercy Hospital Heliport,Ada,US,heliport,34.777329,-96.633577
37OR,Vey Sheep Ranch Airport,Starkey,US,small_airport,45.09320068359375,-118.39900207519531
37PN,UPMC Hanover Hospital Heliport,Hanover,US,heliport,39.808025,-76.982344
37TA,Texas Health Presbyterian Hospital Dallas Heliport,Dallas,US,heliport,32.880451,-96.761044
37TE,Johnnie Volk Field,Hitchcock,US,small_airport,29.360200881958008,-95.00990295410156
37TN,University of Tennessee Lifestar Sweetwater Heliport,Sweetwater,US,heliport,35.609402,-84.455299
37TS,J Linn Airport,Greenville,US,small_airport,32.9907,-96.040002
37TX,Yates Field,San Saba,US,small_airport,31.32159996032715,-98.8656005859375
37VA,St. Mary's Hospital Heliport,Richmond,US,heliport,37.570278,-77.502778
37VT,Brisson Airport,Shoreham,US,small_airport,43.86859893798828,-73.31809997558594
37WA,Baumann Farm Inc. Airport,Washtucna,US,small_airport,46.8317985534668,-118.46199798583984
37WI,Docken Field,Mount Horeb,US,small_airport,42.9911003112793,-89.75350189208984
37XA,Skydive Houston Airport,Waller,US,small_airport,29.993401,-95.930298
37XS,Lake Whitney Country Club Airport,Whitney,US,small_airport,31.99155,-97.33896
38AK,Mels Airport,Wasilla,US,small_airport,61.5625,-149.66799926757812
38AL,Sawtooth Plantation Airport,Hurtsboro,US,small_airport,32.168333,-85.40375
38AR,Williams Field,Siloam Springs,US,small_airport,36.11880111694336,-94.46820068359375
38CL,Riego Flight Strip,Verona,US,small_airport,38.75410079956055,-121.56300354003906
38CN,Sanborn Airport,Meridian,US,small_airport,39.10929870605469,-121.88400268554688
38CO,Basin Clinic Heliport,Naturita,US,heliport,38.21860122680664,-108.2760009765625
38FD,Griffin's Main Office Heliport,Frostproof,US,heliport,27.73699951171875,-81.53199768066406
38FL,Flagler Hospital Heliport,St Augustine,US,heliport,29.862199783325195,-81.31670379638672
38GA,Lanier Park Hospital Heliport,Gainesville,US,heliport,34.319698333740234,-83.79669952392578
38GE,SEC Heliport,Monroe,US,heliport,33.813611,-83.584722
K38I,Weller Airport,Urbana,US,small_airport,40.091202,-83.6894
38IA,Garys Airport,Estherville,US,small_airport,43.425674,-94.658718
38ID,Sky Ranch North Airport,Nampa,US,small_airport,43.5094444444,-116.667916667
38II,Hampton Field,Greencastle,US,small_airport,39.72861,-86.822484
38IN,Fuller Field,Brownsburg,US,small_airport,39.902000427246094,-86.36309814453125
38IS,Winchester Airport,Nauvoo,US,small_airport,40.582000732421875,-91.3584976196289
38KS,Flying M Ranch Ultralight Flightpark,Basehor,US,small_airport,39.152374,-94.91719
38KY,Grant County Hospital Heliport,Williamstown,US,heliport,38.6464,-84.57847
38LA,Whiteville Airport,Ville Platte,US,small_airport,30.784400939941406,-92.18229675292969
38LL,Gateway Regional Medical Center Heliport,Granite City,US,heliport,38.70830154418945,-90.1438980102539
38LS,Ace Flying Airport,Parks,US,small_airport,30.2367000579834,-91.82969665527344
38MI,Chicora Field,Allegan,US,small_airport,42.46689987182617,-85.97920227050781
38MN,Root Beers Float Seaplane Base,Delano,US,seaplane_base,45.04,-93.886
38MO,Barber Airport,Annada,US,small_airport,39.25559997558594,-90.85569763183594
38MT,AV8-ORR Helicopters Heliport,Hamilton,US,heliport,46.227961,-114.157333
38ND,Schroeder Private Airport,Erie,US,small_airport,47.097999572753906,-97.40119934082031
38NE,Boardman Aerial Airport,Henderson,US,small_airport,40.75360107421875,-97.85140228271484
38NJ,Wjrz Radio Heliport,Manahawkin,US,heliport,39.69929885864258,-74.23429870605469
38NY,Greenlawn Farm Airport,Dundee,US,small_airport,42.54869842529297,-76.95800018310547
38OH,Industry Air Park,Baltimore,US,small_airport,39.84479904174805,-82.57959747314453
38OI,Ronshausen Airport,Circleville,US,small_airport,39.684863,-83.07045
38OK,Duncan Regional Hospital Heliport,Duncan,US,heliport,34.52135,-97.976862
38OR,Pge Boardman Heliport,Boardman,US,heliport,45.69453333,-119.8087556
38PA,Aerequus Airport,Solebury,US,small_airport,40.390899658203125,-75.01409912109375
38PN,Waisley Airport,Mc Kean,US,small_airport,42.000099182128906,-80.16649627685547
38SC,La Dolce Terra Airport,Gaffney,US,small_airport,35.177778,-81.747778
38TE,John S Dunn Heliport,Houston,US,heliport,29.714123,-95.395047
38TN,Sugar Grove Airport,Westmoreland,US,small_airport,36.625539,-86.272967
38TS,Steeplechase Heliport,Houston,US,heliport,29.92564,-95.58973
38TT,Olympus Airport,Campbell,US,small_airport,33.167819,-95.980372
38UT,Hoytsville Airport,Coalville,US,small_airport,40.877415,-111.376076
38VA,State Police Division Three Heliport,Appomattox,US,heliport,37.36040115356445,-78.868896484375
38VG,Carilion Tazewell Community Hospital Heliport,Tazewell,US,heliport,37.123164,-81.489686
38VT,Muddy Paw Airport,Shelburne,US,small_airport,44.402083,-73.157917
38WA,Blakely Island Airport,Blakely Island,US,small_airport,48.579162,-122.823844
38WI,Northport Airport,Royalton,US,small_airport,44.38859939575195,-88.85260009765625
38WT,Northstar Airport,Davenport,US,small_airport,47.771913,-118.160644
38WV,River's Edge Farm Airport,Capon Bridge,US,small_airport,39.32529830932617,-78.42559814453125
38XA,Walk-Air Airport,Tyler,US,small_airport,32.408055,-95.389444
38XS,San Rafael Ranch Airport,Santa Elena,US,small_airport,26.815200805664062,-98.47930145263672
39AK,Kroenke Strip,Palmer,US,small_airport,61.586021,-149.235996
39AZ,Sonoran Crossing Medical Center Heliport,Scottsdale,US,heliport,33.784301,-112.130031
39CA,Sce Palm Springs District Heliport,Cathedral City,US,heliport,33.786399841308594,-117.46600341796875
39CL,Castle Heliport,Perris,US,heliport,33.787899017333984,-117.2300033569336
39CN,Adventist Health Ukiah Valley Heliport,Ukiah,US,heliport,39.153027,-123.202127
39CO,Flying M Ranch Airport,Montrose,US,small_airport,38.50354,-107.72149
